time_tag,A_QUAL_FLAG,A_NUM_PTS,A_AVG,B_QUAL_FLAG,B_NUM_PTS,B_AVG
2016-08-01 00:00:00.000,15794176,29,1e-09,0,29,1.5077e-07
2016-08-01 00:10:00.000,0,29,1.5723e-09,0,29,1.6043e-07
2016-08-01 00:20:00.000,0,29,7.0501e-09,0,29,1.5392999999999998e-07
2016-08-01 00:30:00.000,15794176,29,1e-09,0,29,1.6588e-07
2016-08-01 00:40:00.000,0,29,1.0957e-09,0,29,1.5247e-07
2016-08-01 00:50:00.000,0,30,1.0099e-09,0,30,1.5482e-07
2016-08-01 01:00:00.000,0,30,1.038e-09,0,30,1.6422e-07
2016-08-01 01:10:00.000,15794176,30,1e-09,0,30,1.6357e-07
2016-08-01 01:20:00.000,15794176,30,1e-09,0,30,1.5063e-07
2016-08-01 01:30:00.000,15794176,30,1.1372e-09,0,30,1.6484e-07
2016-08-01 01:40:00.000,15794176,30,1e-09,0,30,1.4724e-07
2016-08-01 01:50:00.000,15794176,30,1e-09,0,30,1.5887e-07
2016-08-01 02:00:00.000,0,30,1.1024e-09,0,30,1.4905e-07
2016-08-01 02:10:00.000,15794176,30,1.6283e-09,0,30,1.4735e-07
2016-08-01 02:20:00.000,0,30,1.038e-09,0,30,1.4752e-07
2016-08-01 02:30:00.000,0,29,1.3469e-09,0,29,1.5484000000000006e-07
2016-08-01 02:40:00.000,0,29,2.4806e-09,0,29,1.4386e-07
2016-08-01 02:50:00.000,15794176,29,1.3605e-09,0,29,1.4696e-07
2016-08-01 03:00:00.000,15794176,29,1e-09,0,29,1.5788e-07
2016-08-01 03:10:00.000,15794176,29,2.4339e-09,0,29,1.5199999999999998e-07
2016-08-01 03:20:00.000,15794176,29,1e-09,0,29,1.5630000000000002e-07
2016-08-01 03:30:00.000,0,29,1.8906e-09,0,29,1.5876e-07
2016-08-01 03:40:00.000,15794176,29,1.1475999999999998e-09,0,29,1.5493e-07
2016-08-01 03:50:00.000,15794176,29,1.2128e-09,0,29,1.4995e-07
2016-08-01 04:00:00.000,15794176,29,1.0709e-09,0,29,1.4597e-07
2016-08-01 04:10:00.000,0,29,1.0597000000000002e-09,0,29,1.5369999999999998e-07
2016-08-01 04:20:00.000,15794176,29,1e-09,0,29,1.438e-07
2016-08-01 04:30:00.000,15794176,29,1e-09,0,29,1.407e-07
2016-08-01 04:40:00.000,15794176,29,1.3605e-09,0,29,1.5955e-07
2016-08-01 04:50:00.000,15794176,29,1e-09,0,29,1.4837e-07
2016-08-01 05:00:00.000,0,29,1.2544e-09,0,29,1.5914e-07
2016-08-01 05:10:00.000,15794176,29,1e-09,0,29,1.4878e-07
2016-08-01 05:20:00.000,15794176,29,1e-09,0,29,1.4591e-07
2016-08-01 05:30:00.000,15794176,29,1e-09,0,29,1.6737000000000002e-07
2016-08-01 05:40:00.000,15794176,29,1e-09,0,29,1.5194e-07
2016-08-01 05:50:00.000,15794176,29,1e-09,0,29,1.5985e-07
2016-08-01 06:00:00.000,15794176,29,1e-09,0,29,1.5946e-07
2016-08-01 06:10:00.000,0,29,2.2757e-09,0,29,1.6945e-07
2016-08-01 06:20:00.000,15794176,29,1.5195e-09,0,29,1.6049e-07
2016-08-01 06:30:00.000,15794176,29,3.4078e-09,0,29,1.6339e-07
2016-08-01 06:40:00.000,15794176,29,2.5644e-09,0,29,1.5551e-07
2016-08-01 06:50:00.000,15794176,30,1.354e-09,0,30,1.5493e-07
2016-08-01 07:00:00.000,0,30,1.4243e-09,0,30,1.5788e-07
2016-08-01 07:10:00.000,0,30,1.0099e-09,0,30,1.566e-07
2016-08-01 07:20:00.000,15794176,30,4.6562e-09,0,30,1.6524000000000002e-07
2016-08-01 07:30:00.000,15794176,30,3.7279e-09,0,30,1.5312e-07
2016-08-01 07:40:00.000,0,30,2.1453000000000004e-09,0,30,1.512e-07
2016-08-01 07:50:00.000,0,30,1.3285999999999995e-09,0,30,1.5137e-07
2016-08-01 08:00:00.000,0,30,1.0198e-09,0,30,1.602e-07
2016-08-01 08:10:00.000,15794176,30,3.5499000000000007e-09,0,30,1.602e-07
2016-08-01 08:20:00.000,15794176,30,1e-09,0,30,1.5154000000000002e-07
2016-08-01 08:30:00.000,15794176,30,1e-09,0,30,1.5847000000000002e-07
2016-08-01 08:40:00.000,0,29,1.299e-09,0,29,1.5302e-07
2016-08-01 08:50:00.000,15794176,29,1e-09,0,29,1.5345999999999995e-07
2016-08-01 09:00:00.000,15794176,29,1e-09,0,29,1.4608e-07
2016-08-01 09:10:00.000,15794176,29,1.1475999999999998e-09,0,29,1.5651e-07
2016-08-01 09:20:00.000,15794176,29,2.6525e-09,0,29,1.5217e-07
2016-08-01 09:30:00.000,15794176,29,1e-09,0,29,1.5343e-07
2016-08-01 09:40:00.000,15794176,29,1e-09,0,29,1.602e-07
2016-08-01 09:50:00.000,15794176,29,2.6661e-09,0,29,1.5788e-07
2016-08-01 10:00:00.000,15794176,29,1e-09,0,29,1.7399e-07
2016-08-01 10:10:00.000,0,29,1.0102e-09,0,29,1.5979e-07
2016-08-01 10:20:00.000,0,29,2.1316e-09,0,29,1.5311e-07
2016-08-01 10:30:00.000,15794176,29,1e-09,0,29,1.5829e-07
2016-08-01 10:40:00.000,15794176,29,1e-09,0,29,1.6169e-07
2016-08-01 10:50:00.000,0,29,1.0102e-09,0,29,1.5335e-07
2016-08-01 11:00:00.000,0,29,2.094e-09,0,29,1.404e-07
2016-08-01 11:10:00.000,15794176,29,1.0709e-09,0,29,1.5013e-07
2016-08-01 11:20:00.000,0,29,1.4684e-09,0,29,1.5036e-07
2016-08-01 11:30:00.000,0,29,1.0769e-09,0,29,1.5065e-07
2016-08-01 11:40:00.000,0,29,1.0204e-09,0,29,1.6491e-07
2016-08-01 11:50:00.000,0,29,1.0667e-09,0,29,1.3894e-07
2016-08-01 12:00:00.000,0,29,1.0102e-09,0,29,1.6317999999999998e-07
2016-08-01 12:10:00.000,0,29,1.0769e-09,0,29,1.4591e-07
2016-08-01 12:20:00.000,0,29,1.0785e-09,0,29,1.486e-07
2016-08-01 12:30:00.000,15794176,29,1e-09,0,29,1.5859000000000002e-07
2016-08-01 12:40:00.000,15794176,29,1e-09,0,29,1.5013e-07
2016-08-01 12:50:00.000,0,29,1.0855e-09,0,29,1.5519e-07
2016-08-01 13:00:00.000,0,30,1.34e-09,0,30,1.6719e-07
2016-08-01 13:10:00.000,0,30,1.4076e-09,0,30,1.5414e-07
2016-08-01 13:20:00.000,0,30,1.3697e-09,0,30,1.5658e-07
2016-08-01 13:30:00.000,15794176,30,1e-09,0,30,1.5737e-07
2016-08-01 13:40:00.000,0,30,1.626e-09,0,30,1.6747e-07
2016-08-01 13:50:00.000,15794176,30,1.1427000000000002e-09,0,30,1.4497e-07
2016-08-01 14:00:00.000,15794176,30,1e-09,0,30,1.5363e-07
2016-08-01 14:10:00.000,15794176,30,1e-09,0,30,1.5264000000000002e-07
2016-08-01 14:20:00.000,15794176,30,2.1582e-09,0,30,1.4746e-07
2016-08-01 14:30:00.000,15794176,30,1e-09,0,30,1.5425999999999998e-07
2016-08-01 14:40:00.000,0,30,1.0296e-09,0,30,1.4916e-07
2016-08-01 14:50:00.000,0,29,2.4053000000000004e-09,0,29,1.5557e-07
2016-08-01 15:00:00.000,0,29,1.0307000000000002e-09,0,29,1.5627e-07
2016-08-01 15:10:00.000,15794176,29,1e-09,0,29,1.4743e-07
2016-08-01 15:20:00.000,0,29,1.0769e-09,0,29,1.5294e-07
2016-08-01 15:30:00.000,15794176,29,1e-09,0,29,1.6180999999999996e-07
2016-08-01 15:40:00.000,15794176,29,1.2186e-09,0,29,1.6078e-07
2016-08-01 15:50:00.000,15794176,29,1e-09,0,29,1.551e-07
2016-08-01 16:00:00.000,0,29,1.0409000000000002e-09,0,29,1.5311e-07
2016-08-01 16:10:00.000,0,29,1.0495e-09,0,29,1.5042e-07
2016-08-01 16:20:00.000,0,29,1.0204e-09,0,29,1.5993e-07
2016-08-01 16:30:00.000,0,29,1.0204e-09,0,29,1.6257e-07
2016-08-01 16:40:00.000,0,29,1.2119e-09,0,29,1.4474e-07
2016-08-01 16:50:00.000,15794176,29,1e-09,0,29,1.614e-07
2016-08-01 17:00:00.000,15794176,29,1e-09,0,29,1.4714e-07
2016-08-01 17:10:00.000,15794176,29,1e-09,0,29,1.4614e-07
2016-08-01 17:20:00.000,0,29,1.0204e-09,0,29,1.6558e-07
2016-08-01 17:30:00.000,0,29,1.0204e-09,0,29,1.4509e-07
2016-08-01 17:40:00.000,0,29,1.8783e-09,0,29,1.5859000000000002e-07
2016-08-01 17:50:00.000,0,29,2.0342000000000003e-09,0,29,1.5345999999999995e-07
2016-08-01 18:00:00.000,0,29,1.2818e-09,0,29,1.5469000000000002e-07
2016-08-01 18:10:00.000,0,29,1.0812000000000002e-09,0,29,1.479e-07
2016-08-01 18:20:00.000,15794176,29,1e-09,0,29,1.5692e-07
2016-08-01 18:30:00.000,0,29,1.1624e-09,0,29,1.5379e-07
2016-08-01 18:40:00.000,0,29,1.1436e-09,0,29,1.5823e-07
2016-08-01 18:50:00.000,0,29,1.2496e-09,0,29,1.5648e-07
2016-08-01 19:00:00.000,0,30,1.0296e-09,0,30,1.5793e-07
2016-08-01 19:10:00.000,15794176,30,1.6394e-09,0,30,1.4575999999999998e-07
2016-08-01 19:20:00.000,15794176,30,1e-09,0,30,1.5983e-07
2016-08-01 19:30:00.000,15794176,30,1.0686e-09,0,30,1.5675e-07
2016-08-01 19:40:00.000,0,30,1.0099e-09,0,30,1.5301e-07
2016-08-01 19:50:00.000,15794176,30,1e-09,0,30,1.5363e-07
2016-08-01 20:00:00.000,0,30,1.4263e-09,0,30,1.3970999999999995e-07
2016-08-01 20:10:00.000,0,30,1.195e-09,0,30,1.4865e-07
2016-08-01 20:20:00.000,0,30,2.0476e-09,0,30,1.5708e-07
2016-08-01 20:30:00.000,15794176,30,1e-09,0,30,1.439e-07
2016-08-01 20:40:00.000,15794176,29,1e-09,0,29,1.5463e-07
2016-08-01 20:50:00.000,15794176,29,1e-09,0,29,1.5416e-07
2016-08-01 21:00:00.000,15794176,29,1e-09,0,29,1.4679e-07
2016-08-01 21:10:00.000,15794176,29,1e-09,0,29,1.4848e-07
2016-08-01 21:20:00.000,15794176,29,1e-09,0,29,1.5179e-07
2016-08-01 21:30:00.000,15794176,29,1e-09,0,29,1.4872e-07
2016-08-01 21:40:00.000,0,29,2.7049e-09,0,29,1.5762e-07
2016-08-01 21:50:00.000,15794176,29,1e-09,0,29,1.5156e-07
2016-08-01 22:00:00.000,15794176,29,1e-09,0,29,1.5054e-07
2016-08-01 22:10:00.000,15794176,29,1e-09,0,29,1.5273e-07
2016-08-01 22:20:00.000,0,29,1.1178e-09,0,29,1.5627e-07
2016-08-01 22:30:00.000,15794176,29,1.1475999999999998e-09,0,29,1.4725999999999998e-07
2016-08-01 22:40:00.000,0,29,1.0479e-09,0,29,1.5282e-07
2016-08-01 22:50:00.000,15794176,29,1e-09,0,29,1.5112e-07
2016-08-01 23:00:00.000,0,29,1.8116e-09,0,29,1.4866e-07
2016-08-01 23:10:00.000,15794176,29,1e-09,0,29,1.5985e-07
2016-08-01 23:20:00.000,15794176,29,1.1419000000000002e-09,0,29,1.5171e-07
2016-08-01 23:30:00.000,0,29,1.441e-09,0,29,1.5949e-07
2016-08-01 23:40:00.000,0,29,1.0102e-09,0,29,1.5018e-07
2016-08-01 23:50:00.000,15794176,29,1e-09,0,29,1.5094e-07
2016-08-02 00:00:00.000,15794176,29,1e-09,0,29,1.4497e-07
2016-08-02 00:10:00.000,15794176,29,1e-09,0,29,1.4884e-07
2016-08-02 00:20:00.000,15794176,29,1.3605e-09,0,29,1.4515e-07
2016-08-02 00:30:00.000,0,29,1.1829e-09,0,29,1.4333e-07
2016-08-02 00:40:00.000,0,29,1.0855e-09,0,29,1.5001e-07
2016-08-02 00:50:00.000,15794176,30,1e-09,0,30,1.4775e-07
2016-08-02 01:00:00.000,15794176,30,2.6494e-09,0,30,1.4735e-07
2016-08-02 01:10:00.000,15794176,30,1e-09,0,30,1.5867e-07
2016-08-02 01:20:00.000,0,30,1.0280999999999998e-09,0,30,1.555e-07
2016-08-02 01:30:00.000,15794176,30,1e-09,0,30,1.4871e-07
2016-08-02 01:40:00.000,15794176,30,1e-09,0,30,1.6331e-07
2016-08-02 01:50:00.000,0,30,1.1487e-09,0,30,1.4627e-07
2016-08-02 02:00:00.000,15794176,30,1.3485e-09,0,30,1.3863e-07
2016-08-02 02:10:00.000,0,30,1.1123e-09,0,30,1.3935e-07
2016-08-02 02:20:00.000,15794176,30,1e-09,0,30,1.3988e-07
2016-08-02 02:30:00.000,0,30,1.3338e-09,0,30,1.4695e-07
2016-08-02 02:40:00.000,15794176,29,1e-09,0,29,1.5257999999999998e-07
2016-08-02 02:50:00.000,15794176,29,1e-09,0,29,1.4743e-07
2016-08-02 03:00:00.000,15794176,29,3.2372e-09,0,29,1.4843e-07
2016-08-02 03:10:00.000,15794176,29,1.1475999999999998e-09,0,29,1.4725999999999998e-07
2016-08-02 03:20:00.000,15794176,29,1e-09,0,29,1.3859000000000005e-07
2016-08-02 03:30:00.000,0,29,1.129e-09,0,29,1.472e-07
2016-08-02 03:40:00.000,0,29,2.0805e-09,0,29,1.5077e-07
2016-08-02 03:50:00.000,15794176,29,1e-09,0,29,1.5499e-07
2016-08-02 04:00:00.000,15794176,29,1e-09,0,29,1.4802e-07
2016-08-02 04:10:00.000,15794176,29,1.1419000000000002e-09,0,29,1.5007e-07
2016-08-02 04:20:00.000,15794176,29,1.4429e-09,0,29,1.4339000000000002e-07
2016-08-02 04:30:00.000,0,29,1.1571e-09,0,29,1.5024e-07
2016-08-02 04:40:00.000,15794176,29,1e-09,0,29,1.503e-07
2016-08-02 04:50:00.000,0,29,1.0393e-09,0,29,1.4819e-07
2016-08-02 05:00:00.000,15794176,29,1.2186e-09,0,29,1.4872e-07
2016-08-02 05:10:00.000,0,29,1.53e-09,0,29,1.587e-07
2016-08-02 05:20:00.000,15794176,29,1e-09,0,29,1.5264000000000002e-07
2016-08-02 05:30:00.000,15794176,29,1e-09,0,29,1.5024e-07
2016-08-02 05:40:00.000,15794176,29,1.4429e-09,0,29,1.5054e-07
2016-08-02 05:50:00.000,15794176,29,1e-09,0,29,1.5138e-07
2016-08-02 06:00:00.000,15794176,29,1e-09,0,29,1.3765000000000002e-07
2016-08-02 06:10:00.000,0,29,1.1366e-09,0,29,1.4966e-07
2016-08-02 06:20:00.000,15794176,29,2.3343e-09,0,29,1.4327e-07
2016-08-02 06:30:00.000,15794176,29,1e-09,0,29,1.6004999999999998e-07
2016-08-02 06:40:00.000,15794176,29,6.0284e-09,0,29,1.3859000000000005e-07
2016-08-02 06:50:00.000,15794176,29,1e-09,0,29,1.6058e-07
2016-08-02 07:00:00.000,15794176,30,1e-09,0,30,1.4288e-07
2016-08-02 07:10:00.000,15794176,30,1e-09,0,30,1.5069e-07
2016-08-02 07:20:00.000,0,30,1.3863e-09,0,30,1.6043e-07
2016-08-02 07:30:00.000,0,30,1.3088e-09,0,30,1.499e-07
2016-08-02 07:40:00.000,15794176,30,1.6505e-09,0,30,1.4933e-07
2016-08-02 07:50:00.000,0,30,1.4425e-09,0,30,1.4593e-07
2016-08-02 08:00:00.000,15794176,30,1.417e-09,0,30,1.5125e-07
2016-08-02 08:10:00.000,15794176,30,1.2168e-09,0,30,1.4944000000000002e-07
2016-08-02 08:20:00.000,15794176,30,1e-09,0,30,1.5069e-07
2016-08-02 08:30:00.000,15794176,30,1.0686e-09,0,30,1.4622e-07
2016-08-02 08:40:00.000,0,30,1.0280999999999998e-09,0,30,1.583e-07
2016-08-02 08:50:00.000,15794176,29,1.2186e-09,0,29,1.479e-07
2016-08-02 09:00:00.000,15794176,29,1.0709e-09,0,29,1.5147e-07
2016-08-02 09:10:00.000,0,29,1.0204e-09,0,29,1.5481e-07
2016-08-02 09:20:00.000,0,29,1.0409000000000002e-09,0,29,1.4275e-07
2016-08-02 09:30:00.000,15794176,29,1e-09,0,29,1.4638e-07
2016-08-02 09:40:00.000,15794176,29,2.2806e-09,0,29,1.4433e-07
2016-08-02 09:50:00.000,15794176,29,1.8857e-09,0,29,1.6590999999999998e-07
2016-08-02 10:00:00.000,15794176,29,3.7625e-09,0,29,1.5862e-07
2016-08-02 10:10:00.000,15794176,29,1e-09,0,29,1.5545e-07
2016-08-02 10:20:00.000,15794176,29,1e-09,0,29,1.4901e-07
2016-08-02 10:30:00.000,15794176,29,1.1475999999999998e-09,0,29,1.4298e-07
2016-08-02 10:40:00.000,15794176,29,1e-09,0,29,1.5112e-07
2016-08-02 10:50:00.000,15794176,29,1.2186e-09,0,29,1.5007e-07
2016-08-02 11:00:00.000,15794176,29,1.0709e-09,0,29,1.4755000000000002e-07
2016-08-02 11:10:00.000,15794176,29,1e-09,0,29,1.4374000000000002e-07
2016-08-02 11:20:00.000,0,29,1.0581e-09,0,29,1.5112e-07
2016-08-02 11:30:00.000,0,29,1.1571e-09,0,29,1.4e-07
2016-08-02 11:40:00.000,0,29,1.0102e-09,0,29,1.4357e-07
2016-08-02 11:50:00.000,15794176,29,2.2462e-09,0,29,1.5774e-07
2016-08-02 12:00:00.000,15794176,29,1e-09,0,29,1.5995999999999998e-07
2016-08-02 12:10:00.000,15794176,29,1e-09,0,29,1.4685e-07
2016-08-02 12:20:00.000,15794176,29,6.706999999999999e-09,0,29,1.5622e-07
2016-08-02 12:30:00.000,0,29,1.1092e-09,0,29,1.5736e-07
2016-08-02 12:40:00.000,15794176,29,1e-09,0,29,1.4687000000000002e-07
2016-08-02 12:50:00.000,15794176,29,1e-09,0,29,1.4521e-07
2016-08-02 13:00:00.000,0,29,1.1845e-09,0,29,1.4925000000000002e-07
2016-08-02 13:10:00.000,0,30,1.0972e-09,0,30,1.536e-07
2016-08-02 13:20:00.000,15794176,30,1e-09,0,30,1.5533e-07
2016-08-02 13:30:00.000,15794176,30,1e-09,0,30,1.4673e-07
2016-08-02 13:40:00.000,15794176,30,1.8451e-09,0,30,1.542e-07
2016-08-02 13:50:00.000,15794176,30,1e-09,0,30,1.5131e-07
2016-08-02 14:00:00.000,15794176,30,1e-09,0,30,1.4797e-07
2016-08-02 14:10:00.000,0,30,1.0676e-09,0,30,1.5215999999999998e-07
2016-08-02 14:20:00.000,15794176,30,1e-09,0,30,1.5782e-07
2016-08-02 14:30:00.000,15794176,30,2.1361e-09,0,30,1.4361e-07
2016-08-02 14:40:00.000,15794176,30,1.0645e-08,0,30,1.5776e-07
2016-08-02 14:50:00.000,0,29,1.1162e-09,0,29,1.4825e-07
2016-08-02 15:00:00.000,15794176,29,1.7438e-09,0,29,1.5575e-07
2016-08-02 15:10:00.000,15794176,29,1e-09,0,29,1.513e-07
2016-08-02 15:20:00.000,15794176,29,1.9395e-09,0,29,1.4099e-07
2016-08-02 15:30:00.000,0,29,1.164e-09,0,29,1.5572000000000002e-07
2016-08-02 15:40:00.000,15794176,29,1.9796e-09,0,29,1.4972000000000002e-07
2016-08-02 15:50:00.000,15794176,29,1e-09,0,29,1.5657e-07
2016-08-02 16:00:00.000,15794176,29,1.4429e-09,0,29,1.4913e-07
2016-08-02 16:10:00.000,15794176,29,1e-09,0,29,1.5465999999999998e-07
2016-08-02 16:20:00.000,15794176,29,1e-09,0,29,1.513e-07
2016-08-02 16:30:00.000,15794176,29,1e-09,0,29,1.4011e-07
2016-08-02 16:40:00.000,15794176,29,1e-09,0,29,1.4830999999999998e-07
2016-08-02 16:50:00.000,15794176,29,1e-09,0,29,1.5639e-07
2016-08-02 17:00:00.000,15794176,29,1.2895e-09,0,29,1.59e-07
2016-08-02 17:10:00.000,15794176,29,1.1475999999999998e-09,0,29,1.5187999999999998e-07
2016-08-02 17:20:00.000,15794176,29,4.4583e-09,0,29,1.5428e-07
2016-08-02 17:30:00.000,0,29,2.2908e-09,0,29,1.4837e-07
2016-08-02 17:40:00.000,0,29,1.6441e-09,0,29,1.5217e-07
2016-08-02 17:50:00.000,0,29,1.0102e-09,0,29,1.5944e-07
2016-08-02 18:00:00.000,0,29,1.0102e-09,0,29,1.5774e-07
2016-08-02 18:10:00.000,15794176,29,1.2837999999999998e-09,0,29,1.5499e-07
2016-08-02 18:20:00.000,0,29,2.3112e-09,0,29,1.465e-07
2016-08-02 18:30:00.000,15794176,29,1e-09,0,29,1.5094e-07
2016-08-02 18:40:00.000,15794176,29,1e-09,0,29,1.5612999999999998e-07
2016-08-02 18:50:00.000,0,29,1.8953e-09,0,29,1.4925000000000002e-07
2016-08-02 19:00:00.000,15794176,30,1e-09,0,30,1.5352e-07
2016-08-02 19:10:00.000,15794176,30,1.1372e-09,0,30,1.5052e-07
2016-08-02 19:20:00.000,15794176,30,5.240199999999999e-09,0,30,1.5765e-07
2016-08-02 19:30:00.000,15794176,30,1.9414e-09,0,30,1.4972999999999998e-07
2016-08-02 19:40:00.000,15794176,30,1.1372e-09,0,30,1.5171e-07
2016-08-02 19:50:00.000,0,30,1.0198e-09,0,30,1.5493e-07
2016-08-02 20:00:00.000,15794176,30,1e-09,0,30,1.4995e-07
2016-08-02 20:10:00.000,15794176,30,1e-09,0,30,1.439e-07
2016-08-02 20:20:00.000,15794176,30,1e-09,0,30,1.5703e-07
2016-08-02 20:30:00.000,15794176,30,1.6449e-09,0,30,1.5525e-07
2016-08-02 20:40:00.000,0,30,2.0112e-09,0,30,1.5994e-07
2016-08-02 20:50:00.000,15794176,29,1e-09,0,29,1.4866e-07
2016-08-02 21:00:00.000,15794176,29,1e-09,0,29,1.5639e-07
2016-08-02 21:10:00.000,0,29,1.7518e-09,0,29,1.6113e-07
2016-08-02 21:20:00.000,15794176,29,1.7381e-09,0,29,1.4954e-07
2016-08-02 21:30:00.000,0,29,1.0769e-09,0,29,1.6055e-07
2016-08-02 21:40:00.000,0,29,1.029e-09,0,29,1.4843e-07
2016-08-02 21:50:00.000,15794176,29,1.0709e-09,0,29,1.493e-07
2016-08-02 22:00:00.000,0,29,3.0280999999999995e-09,0,29,1.4813e-07
2016-08-02 22:10:00.000,15794176,29,1e-09,0,29,1.534e-07
2016-08-02 22:20:00.000,0,29,1.1092e-09,0,29,1.5015e-07
2016-08-02 22:30:00.000,0,29,1.0769e-09,0,29,1.3742e-07
2016-08-02 22:40:00.000,15794176,29,3.9868e-09,0,29,1.4603e-07
2016-08-02 22:50:00.000,15794176,29,1e-09,0,29,1.4708e-07
2016-08-02 23:00:00.000,15794176,29,1.5962e-09,0,29,1.448e-07
2016-08-02 23:10:00.000,15794176,29,1e-09,0,29,1.5434000000000002e-07
2016-08-02 23:20:00.000,15794176,29,1.0709e-09,0,29,1.4485e-07
2016-08-02 23:30:00.000,15794176,29,1.1419000000000002e-09,0,29,1.469e-07
2016-08-02 23:40:00.000,15794176,29,1e-09,0,29,1.4638e-07
2016-08-02 23:50:00.000,15794176,29,6.2047e-09,0,29,1.6137e-07
2016-08-03 00:00:00.000,15794176,29,1.5081e-09,0,29,1.5018e-07
2016-08-03 00:10:00.000,15794176,29,1.2243e-09,0,29,1.5013e-07
2016-08-03 00:20:00.000,15794176,29,1.2186e-09,0,29,1.5282e-07
2016-08-03 00:30:00.000,0,29,1.0204e-09,0,29,1.4784e-07
2016-08-03 00:40:00.000,15794176,29,2.3996e-09,0,29,1.4948e-07
2016-08-03 00:50:00.000,15794176,30,1e-09,0,30,1.5547e-07
2016-08-03 01:00:00.000,15794176,30,3.7446000000000005e-09,0,30,1.4333e-07
2016-08-03 01:10:00.000,15794176,30,1.9303000000000003e-09,0,30,1.4735e-07
2016-08-03 01:20:00.000,0,30,2.3652e-09,0,30,1.5909e-07
2016-08-03 01:30:00.000,15794176,30,1e-09,0,30,1.5788e-07
2016-08-03 01:40:00.000,15794176,30,1e-09,0,30,1.5233e-07
2016-08-03 01:50:00.000,15794176,30,1e-09,0,30,1.5215999999999998e-07
2016-08-03 02:00:00.000,0,30,1.0785e-09,0,30,1.4888e-07
2016-08-03 02:10:00.000,15794176,30,1e-09,0,30,1.5001e-07
2016-08-03 02:20:00.000,15794176,30,1e-09,0,30,1.5018e-07
2016-08-03 02:30:00.000,0,30,1.0925e-09,0,30,1.5142000000000002e-07
2016-08-03 02:40:00.000,15794176,29,2.5758e-09,0,29,1.4837e-07
2016-08-03 02:50:00.000,15794176,29,1.0709e-09,0,29,1.4907e-07
2016-08-03 03:00:00.000,15794176,29,1e-09,0,29,1.4925000000000002e-07
2016-08-03 03:10:00.000,15794176,29,1e-09,0,29,1.4746e-07
2016-08-03 03:20:00.000,0,29,1.3057e-09,0,29,1.5932e-07
2016-08-03 03:30:00.000,0,29,1.0102e-09,0,29,1.4802e-07
2016-08-03 03:40:00.000,15794176,29,1.0129e-08,0,29,1.4890000000000002e-07
2016-08-03 03:50:00.000,0,29,1.2065e-09,0,29,1.4919e-07
2016-08-03 04:00:00.000,15794176,29,2.6525e-09,0,29,1.5575e-07
2016-08-03 04:10:00.000,15794176,29,2.1272e-09,0,29,1.5282e-07
2016-08-03 04:20:00.000,15794176,29,3.1856999999999995e-09,0,29,1.5519e-07
2016-08-03 04:30:00.000,15794176,29,1e-09,0,29,1.4895e-07
2016-08-03 04:40:00.000,15794176,29,1e-09,0,29,1.5890999999999998e-07
2016-08-03 04:50:00.000,15794176,29,1.88e-09,0,29,1.5654000000000002e-07
2016-08-03 05:00:00.000,15794176,29,1e-09,0,29,1.486e-07
2016-08-03 05:10:00.000,15794176,29,1e-09,0,29,1.5952e-07
2016-08-03 05:20:00.000,15794176,29,1e-09,0,29,1.6037e-07
2016-08-03 05:30:00.000,15794176,29,1.6614e-09,0,29,1.5083e-07
2016-08-03 05:40:00.000,15794176,29,1e-09,0,29,1.4830999999999998e-07
2016-08-03 05:50:00.000,15794176,29,1.5675999999999998e-09,0,29,1.5446e-07
2016-08-03 06:00:00.000,15794176,29,2.1867e-09,0,29,1.4813e-07
2016-08-03 06:10:00.000,15794176,29,1.2128e-09,0,29,1.5264000000000002e-07
2016-08-03 06:20:00.000,15794176,29,1e-09,0,29,1.4655e-07
2016-08-03 06:30:00.000,15794176,29,5.1735e-09,0,29,1.4830999999999998e-07
2016-08-03 06:40:00.000,15794176,29,1e-09,0,29,1.5648e-07
2016-08-03 06:50:00.000,15794176,29,1.3662e-09,0,29,1.566e-07
2016-08-03 07:00:00.000,0,30,1.4605e-09,0,30,1.645e-07
2016-08-03 07:10:00.000,0,30,1.5683e-09,0,30,1.4724e-07
2016-08-03 07:20:00.000,15794176,30,1e-09,0,30,1.5392000000000002e-07
2016-08-03 07:30:00.000,15794176,30,1.4856e-09,0,30,1.5046e-07
2016-08-03 07:40:00.000,0,30,1.3008e-09,0,30,1.5907e-07
2016-08-03 07:50:00.000,15794176,30,1e-09,0,30,1.5103e-07
2016-08-03 08:00:00.000,15794176,30,1e-09,0,30,1.6543e-07
2016-08-03 08:10:00.000,0,30,1.3749e-09,0,30,1.5430999999999998e-07
2016-08-03 08:20:00.000,0,30,1.1009e-09,0,30,1.469e-07
2016-08-03 08:30:00.000,0,30,1.3072999999999998e-09,0,30,1.5607000000000002e-07
2016-08-03 08:40:00.000,15794176,30,1e-09,0,30,1.5861e-07
2016-08-03 08:50:00.000,15794176,29,1.5138e-09,0,29,1.5671e-07
2016-08-03 09:00:00.000,15794176,29,6.076399999999999e-09,0,29,1.5345999999999995e-07
2016-08-03 09:10:00.000,15794176,29,1.0709e-09,0,29,1.5288e-07
2016-08-03 09:20:00.000,15794176,29,1.2186e-09,0,29,1.4854e-07
2016-08-03 09:30:00.000,0,29,1.0769e-09,0,29,1.5191e-07
2016-08-03 09:40:00.000,0,29,9.1078e-09,0,29,1.5563e-07
